order_id,order_date,ship_date,ship_mode,customer_id,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,returned,state_name,city_name,category_name,sub_category_name,ship_mode_name,segment_name,customer_id_code
CA-2014-106439,2014-10-31,2014-11-04,3,GG-14650,1,United States,266,3,90049,West,FUR-CH-10003833,0,5,Novimex Fabric Task Chair,146.352,3,0.2,-9.147000000000006,0,California,Los Angeles,Furniture,Chairs,Standard Class,Corporate,297
CA-2014-106439,2014-10-31,2014-11-04,3,GG-14650,1,United States,266,3,90049,West,TEC-AC-10004568,2,0,Maxell LTO Ultrium - 800 GB,251.91,9,0.0,47.86289999999998,0,California,Los Angeles,Technology,Accessories,Standard Class,Corporate,297
CA-2014-106439,2014-10-31,2014-11-04,3,GG-14650,1,United States,266,3,90049,West,OFF-AR-10001419,1,2,Newell 325,12.39,3,0.0,3.717,0,California,Los Angeles,Office Supplies,Art,Standard Class,Corporate,297
CA-2015-133452,2015-04-13,2015-04-19,3,ZC-21910,0,United States,383,3,91767,West,TEC-AC-10002800,2,0,Plantronics Audio 478 Stereo USB Headset,199.96,4,0.0,69.98599999999999,0,California,Pomona,Technology,Accessories,Standard Class,Consumer,791
CA-2015-133452,2015-04-13,2015-04-19,3,ZC-21910,0,United States,383,3,91767,West,FUR-TA-10003954,0,16,Hon 94000 Series Round Tables,710.8320000000001,3,0.2,-97.7394,0,California,Pomona,Furniture,Tables,Standard Class,Consumer,791
CA-2016-146521,2016-07-21,2016-07-23,2,CC-12610,1,United States,374,36,19134,East,OFF-BI-10000301,1,3,GBC Instant Report Kit,1.9410000000000005,1,0.7,-1.294,0,Pennsylvania,Philadelphia,Office Supplies,Binders,Second Class,Corporate,135
US-2017-110996,2017-11-20,2017-11-25,3,KA-16525,0,United States,349,3,91761,West,FUR-CH-10003956,0,5,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.13700000000003,0,California,Ontario,Furniture,Chairs,Standard Class,Consumer,413
CA-2016-129693,2016-11-26,2016-12-02,3,TC-20980,1,United States,452,45,98105,West,OFF-BI-10002954,1,3,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312000000000001,2,0.2,2.5592,0,Washington,Seattle,Office Supplies,Binders,Standard Class,Corporate,741
CA-2017-122504,2017-11-07,2017-11-12,2,DB-13270,2,United States,49,3,94513,West,TEC-AC-10003289,2,0,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,0.0,13.7931,1,California,Brentwood,Technology,Accessories,Second Class,Home Office,193
CA-2017-122504,2017-11-07,2017-11-12,2,DB-13270,2,United States,49,3,94513,West,TEC-PH-10002468,2,13,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.5440000000001,7,0.2,66.63510000000002,1,California,Brentwood,Technology,Phones,Second Class,Home Office,193
CA-2014-131051,2014-12-01,2014-12-05,3,TR-21325,0,United States,438,3,94122,West,FUR-FU-10001861,0,9,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0.0,28.518,0,California,San Francisco,Furniture,Furnishings,Standard Class,Consumer,759
CA-2017-140676,2017-09-12,2017-09-15,0,BF-11080,0,United States,28,18,21215,East,OFF-PA-10004082,1,12,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.900000000000006,5,0.0,19.950000000000003,0,Maryland,Baltimore,Office Supplies,Paper,First Class,Consumer,81
CA-2017-140676,2017-09-12,2017-09-15,0,BF-11080,0,United States,28,18,21215,East,OFF-AP-10000358,1,1,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.349399999999992,0,Maryland,Baltimore,Office Supplies,Appliances,First Class,Consumer,81
CA-2017-140676,2017-09-12,2017-09-15,0,BF-11080,0,United States,28,18,21215,East,OFF-PA-10004243,1,12,Xerox 1939,94.85,5,0.0,45.52799999999999,0,Maryland,Baltimore,Office Supplies,Paper,First Class,Consumer,81
CA-2015-120103,2015-12-24,2015-12-29,3,MS-17365,0,United States,375,1,85023,West,OFF-PA-10001295,1,12,Computer Printout Paper with Letter-Trim Perforations,106.232,7,0.2,37.1812,0,Arizona,Phoenix,Office Supplies,Paper,Standard Class,Consumer,536
CA-2015-120103,2015-12-24,2015-12-29,3,MS-17365,0,United States,375,1,85023,West,TEC-PH-10002170,2,13,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2,0.2,11.198400000000005,0,Arizona,Phoenix,Technology,Phones,Standard Class,Consumer,536
CA-2015-120103,2015-12-24,2015-12-29,3,MS-17365,0,United States,375,1,85023,West,FUR-FU-10002885,0,9,Magna Visual Magnetic Picture Hangers,7.712000000000001,2,0.2,1.7352000000000003,0,Arizona,Phoenix,Furniture,Furnishings,Standard Class,Consumer,536
CA-2017-104647,2017-02-23,2017-03-01,3,CK-12595,0,United States,266,3,90008,West,OFF-PA-10002870,1,12,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6,0.0,16.848,0,California,Los Angeles,Office Supplies,Paper,Standard Class,Consumer,149
CA-2014-110352,2014-11-23,2014-11-29,3,ED-13885,2,United States,207,41,77036,Central,OFF-LA-10003923,1,10,Alphabetical Labels for Top Tab Filing,23.680000000000003,2,0.2,8.879999999999999,0,Texas,Houston,Office Supplies,Labels,Standard Class,Home Office,255
CA-2016-140501,2016-06-23,2016-06-28,3,IM-15070,0,United States,329,30,10009,East,OFF-LA-10003510,1,10,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,0.0,56.1752,0,New York,New York City,Office Supplies,Labels,Standard Class,Consumer,338
CA-2016-140501,2016-06-23,2016-06-28,3,IM-15070,0,United States,329,30,10009,East,OFF-LA-10000248,1,10,Avery 52,18.45,5,0.0,8.6715,0,New York,New York City,Office Supplies,Labels,Standard Class,Consumer,338
CA-2016-140501,2016-06-23,2016-06-28,3,IM-15070,0,United States,329,30,10009,East,OFF-ST-10000060,1,14,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.90000000000003,5,0.0,38.988000000000014,0,New York,New York City,Office Supplies,Storage,Standard Class,Consumer,338
CA-2016-140501,2016-06-23,2016-06-28,3,IM-15070,0,United States,329,30,10009,East,OFF-PA-10003129,1,12,Tops White Computer Printout Paper,146.73,3,0.0,68.9631,0,New York,New York City,Office Supplies,Paper,Standard Class,Consumer,338
CA-2016-140501,2016-06-23,2016-06-28,3,IM-15070,0,United States,329,30,10009,East,OFF-FA-10004076,1,8,Translucent Push Pins by OIC,3.96,2,0.0,1.4651999999999998,0,New York,New York City,Office Supplies,Fasteners,Standard Class,Consumer,338
CA-2015-139290,2015-10-26,2015-10-30,3,MY-17380,1,United States,395,3,91730,West,OFF-LA-10004008,1,10,Avery 507,5.76,2,0.0,2.6495999999999995,0,California,Rancho Cucamonga,Office Supplies,Labels,Standard Class,Corporate,548
CA-2017-166142,2017-07-15,2017-07-19,3,MM-17260,0,United States,521,6,19805,East,OFF-BI-10004094,1,3,GBC Standard Plastic Binding Systems Combs,26.55,3,0.0,13.0095,1,Delaware,Wilmington,Office Supplies,Binders,Standard Class,Consumer,524
CA-2017-166142,2017-07-15,2017-07-19,3,MM-17260,0,United States,521,6,19805,East,FUR-TA-10004607,0,16,Hon 2111 Invitation Series Straight Table,310.44300000000004,3,0.3,-48.78390000000003,1,Delaware,Wilmington,Furniture,Tables,Standard Class,Consumer,524
CA-2014-145926,2014-11-17,2014-11-21,3,MP-17470,2,United States,311,21,56560,Central,FUR-CH-10004289,0,5,Global Super Steno Chair,479.9,5,0.0,81.58299999999997,0,Minnesota,Moorhead,Furniture,Chairs,Standard Class,Home Office,532
CA-2015-149678,2015-04-13,2015-04-15,2,AW-10840,0,United States,149,29,87401,West,OFF-SU-10004498,1,15,Martin-Yale Premier Letter Opener,12.88,1,0.0,0.3864000000000001,0,New Mexico,Farmington,Office Supplies,Supplies,Second Class,Consumer,60
US-2015-164357,2015-11-25,2015-11-29,3,SF-20065,0,United States,521,31,28403,South,OFF-AR-10001177,1,2,Newell 349,13.12,5,0.2,1.4759999999999982,0,North Carolina,Wilmington,Office Supplies,Art,Standard Class,Consumer,684
US-2016-146570,2016-05-15,2016-05-20,3,SN-20710,2,United States,215,22,39212,South,OFF-BI-10001718,1,3,GBC DocuBind P50 Personal Binding Machine,511.84,8,0.0,240.5648,0,Mississippi,Jackson,Office Supplies,Binders,Standard Class,Home Office,704
US-2016-146570,2016-05-15,2016-05-20,3,SN-20710,2,United States,215,22,39212,South,OFF-AR-10004602,1,2,Boston KS Multi-Size Manual Pencil Sharpener,91.96,4,0.0,25.748800000000003,0,Mississippi,Jackson,Office Supplies,Art,Standard Class,Home Office,704
US-2016-146570,2016-05-15,2016-05-20,3,SN-20710,2,United States,215,22,39212,South,OFF-AR-10003856,1,2,Newell 344,8.34,3,0.0,2.1684,0,Mississippi,Jackson,Office Supplies,Art,Standard Class,Home Office,704
CA-2017-124401,2017-09-07,2017-09-12,3,RD-19900,0,United States,389,35,97206,West,OFF-ST-10000649,1,14,Hanging Personal Folder File,37.68,3,0.2,2.355000000000002,1,Oregon,Portland,Office Supplies,Storage,Standard Class,Consumer,635
CA-2017-124401,2017-09-07,2017-09-12,3,RD-19900,0,United States,389,35,97206,West,TEC-AC-10002926,2,0,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.48390000000002,1,Oregon,Portland,Technology,Accessories,Standard Class,Consumer,635
US-2014-140116,2014-03-10,2014-03-17,3,KT-16480,0,United States,120,4,80219,West,OFF-ST-10000078,1,14,Tennsco 6- and 18-Compartment Lockers,636.4080000000001,3,0.2,-15.910200000000088,0,Colorado,Denver,Office Supplies,Storage,Standard Class,Consumer,444
US-2014-140116,2014-03-10,2014-03-17,3,KT-16480,0,United States,120,4,80219,West,OFF-AR-10001044,1,2,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,4,0.2,9.356399999999994,0,Colorado,Denver,Office Supplies,Art,Standard Class,Consumer,444
CA-2014-123295,2014-07-18,2014-07-18,1,AH-10120,2,United States,489,1,85705,West,FUR-CH-10002372,0,5,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.913599999999988,0,Arizona,Tucson,Furniture,Chairs,Same Day,Home Office,29
CA-2017-167101,2017-03-24,2017-03-28,2,BM-11650,1,United States,329,30,10009,East,OFF-PA-10000357,1,12,Xerox 1888,221.92,4,0.0,106.5216,0,New York,New York City,Office Supplies,Paper,Second Class,Corporate,92
CA-2017-167101,2017-03-24,2017-03-28,2,BM-11650,1,United States,329,30,10009,East,TEC-AC-10001266,2,0,Memorex Micro Travel Drive 8 GB,26.0,2,0.0,11.7,0,New York,New York City,Technology,Accessories,Second Class,Corporate,92
US-2014-167633,2014-09-30,2014-10-05,3,BW-11200,0,United States,47,8,33437,South,OFF-PA-10004888,1,12,Xerox 217,15.552000000000003,3,0.2,5.4432,0,Florida,Boynton Beach,Office Supplies,Paper,Standard Class,Consumer,119
US-2014-152723,2014-09-26,2014-09-26,1,HG-14965,1,United States,294,41,75150,Central,OFF-BI-10003460,1,3,Acco 3-Hole Punch,0.8759999999999998,1,0.8,-1.4016000000000002,0,Texas,Mesquite,Office Supplies,Binders,Same Day,Corporate,322
CA-2015-164882,2015-10-31,2015-10-31,1,SG-20080,0,United States,399,3,92374,West,OFF-PA-10000157,1,12,Xerox 191,19.98,1,0.0,9.3906,1,California,Redlands,Office Supplies,Paper,Same Day,Consumer,687
CA-2015-164882,2015-10-31,2015-10-31,1,SG-20080,0,United States,399,3,92374,West,OFF-BI-10004519,1,3,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485,1,California,Redlands,Office Supplies,Binders,Same Day,Consumer,687
CA-2015-164882,2015-10-31,2015-10-31,1,SG-20080,0,United States,399,3,92374,West,OFF-AR-10004272,1,2,Newell 308,5.04,3,0.0,1.2599999999999998,1,California,Redlands,Office Supplies,Art,Same Day,Consumer,687
CA-2015-164882,2015-10-31,2015-10-31,1,SG-20080,0,United States,399,3,92374,West,OFF-FA-10000585,1,8,OIC Bulk Pack Metal Binder Clips,17.450000000000003,5,0.0,8.027,1,California,Redlands,Office Supplies,Fasteners,Same Day,Consumer,687
CA-2015-164882,2015-10-31,2015-10-31,1,SG-20080,0,United States,399,3,92374,West,FUR-CH-10004218,0,5,"Global Fabric Manager's Chair, Dark Gray",323.136,4,0.2,20.19600000000001,1,California,Redlands,Furniture,Chairs,Same Day,Consumer,687
CA-2015-164882,2015-10-31,2015-10-31,1,SG-20080,0,United States,399,3,92374,West,OFF-SU-10004231,1,15,Acme Tagit Stainless Steel Antibacterial Scissors,29.700000000000003,3,0.0,8.019,1,California,Redlands,Office Supplies,Supplies,Same Day,Consumer,687
CA-2015-164882,2015-10-31,2015-10-31,1,SG-20080,0,United States,399,3,92374,West,TEC-PH-10001578,2,13,Polycom SoundStation2 EX Conference phone,1295.84,4,0.2,145.78199999999993,1,California,Redlands,Technology,Phones,Same Day,Consumer,687
CA-2015-164882,2015-10-31,2015-10-31,1,SG-20080,0,United States,399,3,92374,West,OFF-ST-10003638,1,14,Mobile Personal File Cube,46.84,2,0.0,12.6468,1,California,Redlands,Office Supplies,Storage,Same Day,Consumer,687
CA-2015-164882,2015-10-31,2015-10-31,1,SG-20080,0,United States,399,3,92374,West,FUR-BO-10002213,0,4,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.03919999999998,1,California,Redlands,Furniture,Bookcases,Same Day,Consumer,687
CA-2015-159786,2015-10-12,2015-10-17,2,RK-19300,0,United States,410,30,14609,East,FUR-TA-10001307,0,16,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.978000000000009,0,New York,Rochester,Furniture,Tables,Second Class,Consumer,646
CA-2016-130267,2016-09-19,2016-09-23,3,SW-20245,0,United States,466,3,95207,West,OFF-PA-10002222,1,12,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0.0,73.5448,0,California,Stockton,Office Supplies,Paper,Standard Class,Consumer,724
CA-2017-155460,2017-04-13,2017-04-15,0,RW-19630,1,United States,452,45,98105,West,OFF-PA-10002479,1,12,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0.0,2.376,0,Washington,Seattle,Office Supplies,Paper,First Class,Corporate,661
CA-2017-155460,2017-04-13,2017-04-15,0,RW-19630,1,United States,452,45,98105,West,OFF-BI-10003091,1,3,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.37299999999993,0,Washington,Seattle,Office Supplies,Binders,First Class,Corporate,661
US-2017-168690,2017-01-07,2017-01-13,3,TS-21085,0,United States,354,8,32174,South,OFF-BI-10000145,1,3,Zipper Ring Binder Pockets,2.8080000000000007,3,0.7,-1.9656,0,Florida,Ormond Beach,Office Supplies,Binders,Standard Class,Consumer,760
CA-2017-158246,2017-11-09,2017-11-11,0,JB-15400,1,United States,469,3,94086,West,FUR-CH-10003061,0,5,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997000000000355,0,California,Sunnyvale,Furniture,Chairs,First Class,Corporate,340
CA-2017-167381,2017-09-22,2017-09-24,2,EH-14005,2,United States,242,20,48911,Central,FUR-BO-10001972,0,4,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0.0,41.13319999999999,0,Michigan,Lansing,Furniture,Bookcases,Second Class,Home Office,260
CA-2017-167381,2017-09-22,2017-09-24,2,EH-14005,2,United States,242,20,48911,Central,OFF-LA-10000134,1,10,Avery 511,27.72,9,0.0,13.3056,0,Michigan,Lansing,Office Supplies,Labels,Second Class,Home Office,260
CA-2017-144862,2017-12-01,2017-12-05,3,EH-14005,2,United States,374,36,19143,East,OFF-EN-10003040,1,7,Quality Park Security Envelopes,104.68000000000002,5,0.2,35.3295,0,Pennsylvania,Philadelphia,Office Supplies,Envelopes,Standard Class,Home Office,260
CA-2017-144862,2017-12-01,2017-12-05,3,EH-14005,2,United States,374,36,19143,East,TEC-PH-10000923,2,13,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.958,7,0.4,9.4437,0,Pennsylvania,Philadelphia,Technology,Phones,Standard Class,Home Office,260
CA-2014-126032,2014-06-23,2014-06-28,3,BS-11665,0,United States,374,36,19143,East,TEC-AC-10000158,2,0,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.376,3,0.2,1.079699999999999,0,Pennsylvania,Philadelphia,Technology,Accessories,Standard Class,Consumer,107
CA-2015-134859,2015-10-04,2015-10-09,3,JK-16120,2,United States,374,36,19134,East,FUR-FU-10003623,0,9,"DataProducts Ampli Magnifier Task Lamp, Black,",64.944,3,0.2,6.494399999999995,0,Pennsylvania,Philadelphia,Furniture,Furnishings,Standard Class,Home Office,382
CA-2015-134859,2015-10-04,2015-10-09,3,JK-16120,2,United States,374,36,19134,East,OFF-PA-10001293,1,12,Xerox 1946,20.736000000000004,4,0.2,7.2576,0,Pennsylvania,Philadelphia,Office Supplies,Paper,Standard Class,Home Office,382
US-2014-114188,2014-05-20,2014-05-22,2,RF-19345,1,United States,124,27,3820,East,OFF-AP-10000124,1,1,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,0.0,9.3184,0,New Hampshire,Dover,Office Supplies,Appliances,Second Class,Corporate,639
US-2014-114188,2014-05-20,2014-05-22,2,RF-19345,1,United States,124,27,3820,East,OFF-AR-10004511,1,2,"Sanford Colorific Scented Colored Pencils, 12/Pack",38.52,9,0.0,11.9412,0,New Hampshire,Dover,Office Supplies,Art,Second Class,Corporate,639
US-2014-114188,2014-05-20,2014-05-22,2,RF-19345,1,United States,124,27,3820,East,FUR-FU-10000076,0,9,24-Hour Round Wall Clock,139.86,7,0.0,60.139800000000015,0,New Hampshire,Dover,Furniture,Furnishings,Second Class,Corporate,639
CA-2015-156524,2015-11-20,2015-11-26,3,DL-12865,0,United States,329,30,10011,East,OFF-PA-10003883,1,12,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0.0,9.039,0,New York,New York City,Office Supplies,Paper,Standard Class,Consumer,217
CA-2015-122210,2015-11-30,2015-12-04,3,WB-21850,0,United States,374,36,19134,East,OFF-BI-10003656,1,3,Fellowes PB200 Plastic Comb Binding Machine,152.991,3,0.7,-122.39280000000002,0,Pennsylvania,Philadelphia,Office Supplies,Binders,Standard Class,Consumer,787
CA-2015-122210,2015-11-30,2015-12-04,3,WB-21850,0,United States,374,36,19134,East,OFF-FA-10000053,1,8,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814,0,Pennsylvania,Philadelphia,Office Supplies,Fasteners,Standard Class,Consumer,787
CA-2015-122210,2015-11-30,2015-12-04,3,WB-21850,0,United States,374,36,19134,East,TEC-PH-10002807,2,13,Motorla HX550 Universal Bluetooth Headset,94.92,4,0.4,15.819999999999991,0,Pennsylvania,Philadelphia,Technology,Phones,Standard Class,Consumer,787
CA-2015-156377,2015-12-31,2016-01-05,3,TB-21625,0,United States,172,41,75051,Central,FUR-FU-10002364,0,9,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439000000000004,0,Texas,Grand Prairie,Furniture,Furnishings,Standard Class,Consumer,740
CA-2015-156377,2015-12-31,2016-01-05,3,TB-21625,0,United States,172,41,75051,Central,OFF-BI-10002954,1,3,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.6559999999999993,4,0.8,-5.849600000000002,0,Texas,Grand Prairie,Office Supplies,Binders,Standard Class,Consumer,740
US-2017-157896,2017-11-16,2017-11-16,1,CB-12415,0,United States,329,30,10009,East,OFF-PA-10004092,1,12,Tops Green Bar Computer Printout Paper,146.82,3,0.0,73.41,0,New York,New York City,Office Supplies,Paper,Same Day,Consumer,126
CA-2014-159520,2014-06-06,2014-06-11,3,GT-14635,1,United States,262,30,11561,East,OFF-BI-10003982,1,3,Wilson Jones Century Plastic Molded Ring Binders,149.54399999999998,9,0.2,50.47109999999999,0,New York,Long Beach,Office Supplies,Binders,Standard Class,Corporate,310
CA-2014-159520,2014-06-06,2014-06-11,3,GT-14635,1,United States,262,30,11561,East,OFF-SU-10001664,1,15,Acme Office Executive Series Stainless Steel Trimmers,17.14,2,0.0,4.4564,0,New York,Long Beach,Office Supplies,Supplies,Standard Class,Corporate,310
CA-2014-159520,2014-06-06,2014-06-11,3,GT-14635,1,United States,262,30,11561,East,FUR-TA-10003238,0,16,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3,0.4,-347.1174000000001,0,New York,Long Beach,Furniture,Tables,Standard Class,Corporate,310
CA-2016-155481,2016-09-01,2016-09-05,3,DK-13225,1,United States,374,36,19140,East,OFF-PA-10004675,1,12,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6,0.2,9.906,0,Pennsylvania,Philadelphia,Office Supplies,Paper,Standard Class,Corporate,215
CA-2016-155481,2016-09-01,2016-09-05,3,DK-13225,1,United States,374,36,19140,East,TEC-PH-10002293,2,13,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,2,0.4,-4.797599999999997,0,Pennsylvania,Philadelphia,Technology,Phones,Standard Class,Corporate,215
CA-2016-155481,2016-09-01,2016-09-05,3,DK-13225,1,United States,374,36,19140,East,OFF-FA-10002780,1,8,Staples,16.688,7,0.2,5.4236,0,Pennsylvania,Philadelphia,Office Supplies,Fasteners,Standard Class,Corporate,215
US-2016-152051,2016-06-25,2016-06-29,3,TS-21160,1,United States,528,36,17403,East,FUR-CH-10002965,0,5,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882,1,Pennsylvania,York,Furniture,Chairs,Standard Class,Corporate,761
US-2016-152051,2016-06-25,2016-06-29,3,TS-21160,1,United States,528,36,17403,East,OFF-BI-10004781,1,3,GBC Wire Binding Strips,38.088,4,0.7,-27.93119999999999,1,Pennsylvania,York,Office Supplies,Binders,Standard Class,Corporate,761
US-2016-152051,2016-06-25,2016-06-29,3,TS-21160,1,United States,528,36,17403,East,OFF-ST-10001713,1,14,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.35200000000003,6,0.2,-50.87040000000002,1,Pennsylvania,York,Office Supplies,Storage,Standard Class,Corporate,761
CA-2014-141607,2014-12-12,2014-12-17,3,WB-21850,0,United States,96,3,94521,West,FUR-FU-10003975,0,9,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0.0,4.330999999999996,0,California,Concord,Furniture,Furnishings,Standard Class,Consumer,787
CA-2017-102771,2017-03-31,2017-04-05,3,DO-13435,0,United States,329,30,10035,East,TEC-PH-10001536,2,13,Spigen Samsung Galaxy S5 Case Wallet,84.94999999999999,5,0.0,22.087,0,New York,New York City,Technology,Phones,Standard Class,Consumer,227
US-2017-139969,2017-11-19,2017-11-26,3,AF-10870,0,United States,91,41,77840,Central,FUR-CH-10001973,0,5,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704,0,Texas,College Station,Furniture,Chairs,Standard Class,Consumer,16
CA-2014-167360,2014-11-24,2014-11-29,2,RB-19435,0,United States,426,23,63116,Central,TEC-AC-10001772,2,0,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0.0,43.5981,0,Missouri,Saint Louis,Technology,Accessories,Second Class,Consumer,622
CA-2015-123505,2015-11-22,2015-11-26,3,AR-10540,0,United States,393,19,2169,East,OFF-PA-10002586,1,12,Xerox 1970,14.94,3,0.0,7.021800000000001,0,Massachusetts,Quincy,Office Supplies,Paper,Standard Class,Consumer,48
CA-2016-117282,2016-07-14,2016-07-18,3,DR-12880,1,United States,329,30,10009,East,OFF-BI-10004094,1,3,GBC Standard Plastic Binding Systems Combs,14.16,2,0.2,5.133,0,New York,New York City,Office Supplies,Binders,Standard Class,Corporate,233
US-2016-120460,2016-04-30,2016-05-05,3,BF-11170,2,United States,109,41,75081,Central,FUR-FU-10004973,0,9,Flat Face Poster Frame,22.608,3,0.6,-10.173599999999997,0,Texas,Dallas,Furniture,Furnishings,Standard Class,Home Office,82
CA-2016-111115,2016-07-25,2016-07-27,2,LB-16735,0,United States,266,3,90032,West,OFF-FA-10000624,1,8,OIC Binder Clips,21.48,6,0.0,10.74,0,California,Los Angeles,Office Supplies,Fasteners,Second Class,Consumer,448
CA-2014-124646,2014-06-22,2014-06-24,0,DV-13465,0,United States,300,21,55407,Central,OFF-ST-10001097,1,14,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81000000000006,3,0.0,0.0,0,Minnesota,Minneapolis,Office Supplies,Storage,First Class,Consumer,238
CA-2014-124646,2014-06-22,2014-06-24,0,DV-13465,0,United States,300,21,55407,Central,OFF-ST-10001469,1,14,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.716399999999991,0,Minnesota,Minneapolis,Office Supplies,Storage,First Class,Consumer,238
CA-2017-148166,2017-10-21,2017-10-26,3,NK-18490,2,United States,119,8,32725,South,OFF-AR-10004956,1,2,Newell 33,17.856,4,0.2,2.0087999999999973,0,Florida,Deltona,Office Supplies,Art,Standard Class,Home Office,566
CA-2016-159737,2016-09-03,2016-09-09,3,CS-11950,0,United States,80,11,60610,Central,OFF-BI-10004236,1,3,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.807999999999998,3,0.8,-14.9736,0,Illinois,Chicago,Office Supplies,Binders,Standard Class,Consumer,172
CA-2016-141019,2016-05-14,2016-05-14,1,LH-17155,0,United States,83,33,45231,East,FUR-FU-10002937,0,9,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.38400000000001,1,0.2,29.769,0,Ohio,Cincinnati,Furniture,Furnishings,Same Day,Consumer,463
CA-2016-101938,2016-01-07,2016-01-12,3,DW-13480,2,United States,342,3,94601,West,OFF-AR-10003696,1,2,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0.0,10.028199999999998,0,California,Oakland,Office Supplies,Art,Standard Class,Home Office,240
CA-2017-166296,2017-03-13,2017-03-19,3,KF-16285,2,United States,277,3,95336,West,OFF-PA-10004359,1,12,Multicolor Computer Printout Paper,314.54999999999995,3,0.0,150.98399999999998,0,California,Manteca,Office Supplies,Paper,Standard Class,Home Office,427
CA-2016-154018,2016-10-13,2016-10-19,3,HA-14920,0,United States,243,41,78041,Central,TEC-AC-10002402,2,0,Razer Kraken PRO Over Ear PC and Music Headset,191.976,3,0.2,23.996999999999986,0,Texas,Laredo,Technology,Accessories,Standard Class,Consumer,317
CA-2016-154018,2016-10-13,2016-10-19,3,HA-14920,0,United States,243,41,78041,Central,OFF-PA-10000551,1,12,Array Memo Cubes,8.288,2,0.2,3.0043999999999995,0,Texas,Laredo,Office Supplies,Paper,Standard Class,Consumer,317
CA-2016-154018,2016-10-13,2016-10-19,3,HA-14920,0,United States,243,41,78041,Central,FUR-FU-10003394,0,9,"Tenex ""The Solids"" Textured Chair Mats",139.92,5,0.6,-150.414,0,Texas,Laredo,Furniture,Furnishings,Standard Class,Consumer,317
CA-2016-154018,2016-10-13,2016-10-19,3,HA-14920,0,United States,243,41,78041,Central,OFF-AR-10002067,1,2,Newell 334,15.872,1,0.2,1.1904000000000003,0,Texas,Laredo,Office Supplies,Art,Standard Class,Consumer,317
CA-2016-154018,2016-10-13,2016-10-19,3,HA-14920,0,United States,243,41,78041,Central,OFF-BI-10004140,1,3,Avery Non-Stick Binders,6.285999999999999,7,0.8,-11.000500000000008,0,Texas,Laredo,Office Supplies,Binders,Standard Class,Consumer,317
